,user_id,com,div,ff,total
98,f6e7f74e-cca4-47b2-a098-43125a287648,,,,
99,1a8d8992-d5ff-4d98-b29c-ab67d96f962a,,,,
100,3cef04c6-b6ed-4a3c-bfda-7629e7bde15a,,,,
101,3b4f7ea1-ce02-47c7-86c1-b5f496333895,,,,
102,57bdaaab-33ed-4bed-91cd-10241feb61c4,,,,
103,6d716a57-fd16-41b7-bd38-e1a032e58d31,,,,
104,81ccc6f1-9ba2-4726-982d-7ae1e0a03d94,,,,
105,f8021856-cbd0-4596-a95f-58480da5fb05,,,,
106,5a4d8a43-bf18-404f-8d9e-f5722ce02aaf,,,,
107,8fc5b65e-509d-436f-bdb5-bab4cb20dd6c,,,,
108,c0c62f81-618d-4629-af49-f82999177f01,,,,
109,1ff5f6fb-f795-45be-8297-faa32ebfacbf,,,,
110,fb9069c2-45a7-45af-9398-01d23a2ef790,,,,
111,d55f0457-472e-4cab-b267-5f720b595a5d,153.50,0.84,9.67,164.01
112,0187eaf3-ef72-4d92-b340-e0b7257cf180,,,,
113,43a62f4b-1d98-4966-ac61-6162a9303f71,,,,
114,499f9935-d652-4306-ae4b-9c332f8fd2ee,,,,
115,f18f6b0e-f590-4eef-aef0-72e5bec923e5,,,,
116,e86afd91-9942-4758-bc99-056913753596,,,,
117,06b066f6-9b34-41e2-8213-57063e43bffe,,,,
118,1cebc12a-0552-440e-afd3-aaaa808de1b7,,,,
119,919edc93-807f-498e-80f1-f831fa85a6e2,,,,
120,8b5701f8-0c4e-4fbf-8589-847f011541df,103.27,-6.69,20.36,116.94
121,1760b785-786e-481c-9cc5-46dd78151c9b,,,,
122,cd9877b2-e6fd-47d3-8029-860a62a27865,,,,
123,6799037b-d58d-410a-86a6-0cc866082e80,,,,
124,7db38be3-442f-4bc8-b49b-ab63d709d53f,,,,
125,67bb9857-58c4-4fd7-befc-ffb36956ee47,173.83,-53.75,76.65,196.73
126,9a6c8326-f91e-4fd9-b855-bcb79a2d1bbe,,,,
127,bbd1c84d-606e-4bb2-a7db-f211e3b82ae3,,,,
128,d3a337d9-570f-4bf9-8568-c4f3dc0a9c53,,,,
129,f7505698-59a9-456c-98c5-a65e418c3df3,22.42,0.00,3.87,26.29
130,c1523665-d238-487f-a020-5e4c41fcc461,,,,
131,f47c690e-a69f-42ab-a62c-52eb8a038d1d,,,,
132,621e7c7f-5bb4-4161-9d93-841f50f32c75,,,,
133,0c4b4ddf-a56d-4b0a-b7f9-db7cf22d3d06,,,,
134,d4257c16-1da9-4323-96e3-560a1b9edb08,,,,
135,cada4179-a2e5-474a-aac9-5ec72a09c9b3,,,,
136,b0380886-a423-4575-842e-9d9fd71fea63,,,,
137,458b966e-b885-44d2-a120-cae6085cf390,,,,
138,8a29532b-f81d-4da9-a393-dceaa0c8f58a,,,,
139,d2987413-e117-4af0-99d0-c9c9306271ff,,,,
140,9879f7bd-5cce-433d-b26a-eff55010731e,,,,
141,01664379-b01b-447d-ab77-af462d7ee826,,,,
142,e40b30b0-bdc6-4a52-8b27-c6dadaa6525d,,,,
143,eb8bef04-b800-49e4-8a39-a74ae0fcfcfc,,,,
144,c4598b7e-6bc4-4187-b5dd-acfab99021b8,,,,
145,c91706b1-37a8-4948-86fd-5ae8cc58a16a,,,,
146,6daa9a0a-1bca-4951-8fa7-39992ceeb988,,,,
147,d56ef63f-d59b-421c-b652-0a9b69682e3f,,,,
148,1f37f4ba-2a2e-4559-8f23-ce50c31e352b,,,,
149,512fbfbe-5954-4c3e-ac6f-c978f9dd2862,,,,
150,1dcd83f4-0e91-4120-b4d0-b35f627a3a84,,,,
151,16e2da01-3b36-4c6f-906b-36f8a021922f,,,,
152,0d5c7093-237f-48b1-9f14-494591d2395b,,,,
153,b63c704e-2906-42f2-b032-f2974bb0460a,,,,
154,f9846a96-c989-4be3-8451-af7d7742ba1a,,,,
155,05f65dc8-2d82-4e0d-b26a-8092ed17db6e,,,,
156,afc6d962-2fd6-4c32-9184-a2bc0358b9bc,,,,
157,0669a5fb-33a0-4733-a4bb-14193d0af76f,,,,
158,d55b83f6-0fa3-4f08-abb2-ed5aa6ca7c99,,,,
159,37ea29ba-c9e1-4e58-a2d1-1b88c2612923,,,,
160,cc8a0313-81fd-4015-852b-e55d84e29a59,,,,
161,fbf9c96e-60e7-4793-9185-199f9015a6f8,,,,
162,8806b19f-62a5-4fc3-91cc-7ba490b3d5e1,,,,
163,6b6d767b-9ab5-4aec-9e00-1519067183b4,,,,
164,f7b75da7-acf7-41b5-a1d6-d6df408c0432,,,,
165,2ad41ff8-5c10-4e9e-b6c3-42b5fa6eee6b,,,,
166,a2145a97-29a1-4cbb-b5e3-0f5cb56b0ceb,,,,
167,3c67c99d-56aa-4e84-bdd5-898d552f2709,,,,
168,7a4ee2ef-0b97-423a-9cf3-b2b4aca698a7,,,,
169,b1d18e63-8ac1-410b-b8b1-dfe0501fa787,,,,
170,dc2d4bea-df2f-4e39-8807-e6f2589f64b1,,,,
171,0ebc7fe7-dd98-488e-b2ea-451a7b9cce45,,,,
172,d8fc501e-fe5f-475e-b9fe-012590bdf31f,,,,
173,41790737-898f-427a-9356-abf31d544b34,,,,
174,2954c2b6-5314-48f5-90f2-2ef8869185ae,,,,
175,1ec482b9-934d-4b75-ab85-94111d9b942e,4.95,0.07,0.13,5.15
176,ef221e6b-54dc-45e9-840b-1acec4b24ea4,,,,
177,401c8b73-655e-4f69-b86b-a3d8b9de955c,,,,
178,03f97d03-3a6d-4a76-9fe5-5c873d111776,,,,
179,3a827348-f792-4e75-86c7-077cc945486e,,,,
180,a96140b4-1258-460a-a6db-893a6fe11bad,,,,
181,1b0298dd-f819-42eb-bdb5-69f9ace83ec2,,,,
182,5c4970e8-d8ce-4075-9290-c48519f69f61,,,,
183,ccd63dbe-4ab4-4159-ab63-6acc4e488559,,,,
184,de60ee1a-e310-41ff-952a-4bd45076068a,,,,
185,981fb243-6c46-4a0e-8b0f-7a4fe3a0cb2b,147.95,-2.36,15.94,161.53
186,a52217da-9ecd-4961-bddc-dbadc3dc2611,,,,
187,bf63498f-092f-4d05-9feb-345652421ecc,,,,
188,f03f646e-28c6-4c0d-bff1-c730b687df37,,,,
189,c5ed1044-afb9-4d3c-89e5-33bd609c78a8,,,,
190,3544fb91-5b55-4436-98a3-80aaaea010b0,5.38,0.00,0.27,5.65
191,35075988-69a1-424e-9a05-c9bf368f1486,,,,
192,7f6666a0-1406-49dd-8c45-dd197ca7ff46,,,,
193,5f4422ca-ce70-4219-8e86-f04d706978f4,,,,
194,3429f493-5aed-4f9e-bc59-17a977094246,,,,
195,d62c8ba1-177e-4671-9542-40a530f333e3,,,,
196,50c0080e-25cb-4ad4-a306-4d3099085999,,,,
197,e0dec567-a5f6-44f8-b76c-5df647e45f55,,,,
198,9a0d7766-486f-4277-8b2e-6fa11291a064,,,,
199,b595c9a9-b840-4fcb-9186-f8118013c8c4,,,,
200,91f5633b-24a7-42d1-94f4-10ca1da3659c,,,,
201,33a1c535-2c68-4e60-92ae-ce01378f388b,,,,
202,daf3284b-922f-4aa7-9fcc-3129939e6cbb,,,,
203,698ba43e-a66c-4ff3-aa7b-8f79938eb8a6,,,,
204,f4e2c529-912b-4de2-8124-c557edbd7d84,,,,
205,e851b8e2-d9ba-4e87-aae9-dbbf5d3056a8,,,,
206,c264fdc2-9e5e-4e7d-bbf3-fb40bc40a512,,,,
207,2b522a97-7d44-4ff7-920b-9e5ddd32c3ae,,,,
208,7209532d-e00d-40c1-a781-e90b75d3fc50,7.00,-0.05,0.08,7.03
209,85817fcc-b8c5-4a38-9bb1-feb3517fd497,,,,
210,682f39c0-710a-4dfd-84a6-88318d8dbe5a,,,,
211,78585a3b-14d1-4489-9cf5-aa5de18676a7,,,,
212,4731f247-051e-47cf-b00c-99bfe5a48ab2,,,,
213,c40bdb7b-301a-4c0e-b942-4fc25f6c4c87,,,,
214,bccb147d-59de-40d1-9b5c-d2969f78c2b8,,,,
215,82ec5f04-1d4e-4463-923e-c93eb8318b8f,,,,
216,bbb42950-a895-403a-965e-50499fbe4667,,,,
217,d5891b3a-fc8a-4b86-8bd0-a536bbb1aed6,,,,
218,071d8262-22e6-463d-b91f-41aae863672c,,,,
219,46c84cf2-02e6-46b1-be09-5faff07767a4,,,,
220,41c21032-010c-43c3-9bd2-e8c7eaedc0fd,,,,
221,4219f031-2e4a-485a-9a09-425ca700e13c,,,,
222,6ac7bfa5-9e64-40a0-b7c9-a280ca7e23c1,,,,
223,58d875b4-94f3-4db2-8b9e-f4512245d673,,,,
224,8589b327-5ee7-4bc8-928e-bacd2d2b584c,,,,
225,74681344-502f-4634-a861-38346b518aab,,,,
226,c051f282-d41c-4443-8c05-78681b055402,,,,
227,36f2cf04-be85-4b38-b082-61b71c89524b,,,,
228,5a346521-4461-4507-b71e-8c2384db91f8,,,,
229,7b40060a-a498-4b5f-8360-68c21cc2b1ce,,,,
230,1e3e4e09-53e0-4a92-a3a3-6b60266824cd,,,,
231,89b4143e-e066-42a7-af55-bee10093995c,,,,
232,b6926d61-7cb7-4652-95dd-8437dbc5406d,,,,
233,b1fb47a9-36d2-4643-8156-bde8719e0854,,,,
234,a21b31e8-8037-4529-977e-79f766185c07,,,,
235,bdc52137-1b51-490a-ab0a-32d5fb1a3188,,,,
236,0860107a-070c-495c-b7d5-ba65e6c392b9,,,,
237,73b273b2-12cb-4e8c-96b6-cb6888a80300,,,,
238,ac329d24-2d47-4952-af60-d5ddfe7a66e2,,,,
239,c353fd10-e0dd-4a03-9887-792ed58f9091,,,,
240,1ae64b17-7815-4af3-a9be-853fac9b668f,,,,
241,e31adec5-4294-4733-83f8-68cfde2c56d0,,,,
242,aafe55e4-fc0f-43ea-a6dc-9bd9532b4ead,,,,
243,76608d31-d202-487d-9f33-ecb4c4f49e8d,,,,
244,6e415f52-a233-4942-87f2-1d77b3cf3bc6,,,,
245,09236dbf-d29c-4484-8830-571802c05ce3,,,,
246,4cf76ce2-c6fa-45a2-a814-f2963c8806a3,,,,
247,dcf3142e-cc11-42dc-bb5d-c23d82b66345,,,,
248,02d49a7b-ddfc-42b7-a99b-ed9625c80378,,,,
249,cd09136b-a717-4c51-b1fc-8bc862b22681,,,,
250,3e7e8b5b-9883-424e-9522-ae9026777d9e,,,,
251,737a2c6d-14d1-4aed-b11b-b4adf7894452,,,,
252,578ad2ea-3acd-466a-9b10-3fb121473376,,,,
253,1e23a505-f8d1-43fd-84cc-299a699be5a5,,,,
254,01a8819f-e636-4459-96ae-6b6721509e9c,,,,
255,60dcd4dc-106d-468d-ac3e-527d30bc5af6,,,,
256,dc61bab0-2e02-4ca4-8bb6-a7600aa27cd1,,,,
257,ceef44cc-48ff-4688-9267-d5169d4ae188,,,,
258,7634b4fa-423d-4d21-8596-4776c9611924,,,,
259,d5622fe4-3a53-4c0f-a03a-0151290c1c63,,,,
260,f969001f-0f33-45f5-ae44-63e7265f95f3,,,,
261,8b95a828-4fd4-4505-906e-fc099e3e0982,,,,
262,107362cc-c892-47fb-886c-539bb181bc22,,,,
263,5654835a-986c-4f9d-a577-aa26348acdfa,,,,
264,510f9ba8-53ff-47bd-8124-0a2970a49670,,,,
265,6e9f2cf4-1c1a-428a-a9ac-d1aeb9a5aa7b,,,,
266,05ce4d06-d6da-4b83-b95d-fd19d7749f6f,,,,
267,1f7d03cd-9d9c-4ac0-9b83-78a1605ff7a4,,,,
268,f751cbc6-7eb6-4007-983e-62b588989e38,,,,
269,8747d3dd-f2d7-4409-badf-6e773a3b25a7,,,,
270,8670bae2-a4c4-4cba-bce6-2cf3b829cf0d,,,,
271,c358e123-d439-4d44-b878-d65887cbf1ba,,,,
272,d68aaf9c-0d47-4076-85e4-128c18486fa8,,,,
273,30a0493f-d3ca-4a74-882c-047851f16c8f,,,,
274,6fd551fc-1088-4e31-9681-b9152dcdf088,,,,
275,9215be75-883e-4a67-ad5b-630d94833efb,,,,
276,c5ed38e3-08ff-490a-a0fa-178efbad933f,7.50,0.00,0.18,7.68
277,e3e2af3f-c724-4202-99c3-f25cd17dd455,,,,
278,d4da9e21-6ca8-4da9-9e91-0d823589726e,,,,
279,3b8b9d39-368b-4697-b11a-68b8ef45acb9,,,,
280,2c36dfcd-d6f5-47a3-8a47-a553b1d7cb48,,,,
281,4d309fae-5d57-469d-b1cf-3853b9a7c00b,,,,
282,fa85a8e6-b97e-4062-8ab9-1564f4eb8b02,,,,
283,7d09e694-9715-490e-954d-6f57fd7c2486,,,,
284,c0049772-624b-47d0-b7a6-1e7a814fa78e,,,,
285,375ab106-9409-4058-b450-d949af35224a,,,,
286,33847191-2ef7-4d91-be12-b40e722ad906,,,,
287,2485dcdc-c510-4507-9d9b-05d15a653969,,,,
288,1c1489f4-5383-432a-9c29-f39763b76334,,,,
289,e7979fa4-9410-474a-a2a2-37c261e62f23,,,,
290,96a6b7b9-e88a-4436-b282-7c672d5208d2,,,,
291,e7a343fe-7339-4f53-bebc-b53bc8f5ba60,,,,
292,6f979e75-febe-4f5a-a73d-a09c272bb393,,,,
293,b5cd3ccd-5b9b-4a46-bd9b-5cdc34450477,,,,
294,6c407b92-1c09-4c5d-9f45-7773013be330,,,,
295,11f2caf2-680b-43f5-8b24-9ff90871ab24,,,,
296,ee917ca4-41f9-4fd8-8f42-0f3b3a88222b,,,,
297,65851bda-5048-41d8-88be-0d2a9b8aa00b,,,,
298,51a9b075-7e3e-469f-8419-73ae136c4b64,,,,
299,3c18c580-1232-40bb-b8c9-6825dbc4f15b,,,,
300,dbbd20ad-c0da-4179-baa6-f6ccf9d059e5,,,,
301,e15e9541-e2c6-4812-9415-1b68bb39c1a9,,,,
302,0d445250-0d9d-45b1-b00e-71ba334941ef,,,,
303,de304ca6-efda-43e2-ad0a-2fba777e364a,,,,
304,b653ee24-5e6f-43e3-9fc7-d8677e0fbf8b,,,,
305,42ac4cde-5f5f-4d9a-9de0-fc42f23897b4,,,,
306,724321f7-338a-4162-b5f8-71701a9005a3,,,,
307,fe3d908c-3c74-4a42-aa44-95591a2165b5,,,,
308,d245bb6f-9726-481b-ba9e-83c0d36f1aee,,,,
309,b36622de-07dd-4066-9b81-9f6b94b67af6,,,,
310,3a8cfee3-cc58-43fd-b522-c67e6f01982f,,,,
311,d1f66bfb-ec6b-4662-9b50-b71d05887dc7,,,,
312,6a47ac03-15af-4495-997e-6dcd97972a94,,,,
313,8133d5b6-f78d-4864-84e6-ad4527c20f08,,,,
314,285a1c1c-47d4-41b7-9a77-5e4a4b061137,,,,
315,c856afee-6f18-4f2b-a432-f0e96a0b8c8c,,,,
316,320b504a-36f5-4887-898d-39587ed053e2,,,,
317,291c419c-27b4-4810-82b5-4a953208b943,,,,
318,b1f85535-44f1-4616-8594-da2dbe831fcd,,,,
319,f7addf81-216e-4226-be8f-33e1226f8617,,,,
320,c2b8478f-4aa5-4fab-97e6-79db32a133e7,,,,
321,8e2e127e-173a-452f-bce3-2ae9ad783e1d,,,,
322,763c6a69-abc1-48bb-98a1-427fd766edba,,,,
323,ffd9bf32-75e6-45f8-8296-1dc33d1f959e,,,,
324,04d05258-aa7c-4e2d-9cd2-eca9cc8f872a,,,,
325,37550faa-b6de-40a0-ab13-81ba2f4fecda,3.50,0.00,1.57,5.07
326,735b058a-d1ac-41cf-9756-9ef07267cd16,,,,
327,ef345120-1bfd-4662-a70f-75bb308a2522,,,,
328,e7cf66c2-8d8d-4522-a6b0-57d27eb9df83,16.25,-0.02,0.30,16.53
329,10bea348-edfa-43e6-9497-848ebfadf3ea,,,,
330,148cfdda-c19b-4ebe-b990-b38885a859e5,,,,
331,539430db-0c13-4ad8-858f-0becce5bf84f,,,,
332,7157ad21-77e7-415f-b5d7-21d517928b23,,,,
333,3746f37f-3d0f-4834-99a5-77612d7854f1,,,,
334,b9e8d745-8aab-4b79-84ed-04610a04ae46,,,,
335,5c7c9c21-7c18-4efc-a7b1-f9fc0f90b6e3,,,,
336,2d7657bc-e2b8-490e-aa6d-d8b0e74696d4,,,,
337,2391e52e-d429-4229-9bcf-392f03d3d48f,,,,
338,567159e6-d511-4c16-83b0-fe56e73f5800,,,,
339,e9842aea-bc80-4a50-99ce-210ab91644ad,9.00,-1.04,8.47,16.43
340,d480e3a7-d1c5-4d1f-bec0-e79121558f85,,,,
341,52fea930-1a7d-4181-a881-0d9651b90299,,,,
342,fbab8f2d-b23e-44c7-aee9-62549eeecd25,,,,
343,12e00a88-095f-47d0-a9d8-5429e73ed1bd,,,,
344,4ce4a5c7-c3fb-4432-938d-598eb4709e74,,,,
345,6945f9c1-66f6-4e8b-8ff2-1d89ec40a230,,,,
346,737b6b50-f03a-404a-8683-1e9713ff8d90,,,,
347,7868610e-75aa-4edd-94c1-e3a2045264c4,,,,
348,7cbfe38e-fa5a-4bcf-8ea1-820b3cfe8a73,,,,
349,a69d753e-e27d-48ef-8543-ba982baed0cb,,,,
350,322457e3-919f-4bba-b04f-7dea12e703ea,,,,
351,1d1ae208-df23-4d6e-972f-e56f2f872c6f,,,,
352,9b703e45-179e-4af4-b2ad-6cab163655e5,,,,
353,0f9b1afc-b08a-4d00-9996-5b3c6b2ba5a5,,,,
354,b788ac47-e8d2-46fc-9862-b5eaeb53d209,,,,
355,f3a8c079-382c-4585-974d-c1eba58e4ced,,,,
356,e611640f-fe96-4b12-8380-53d0de7538b9,,,,
357,90c9cc0c-4afb-4c28-8a29-9b494b01e07a,,,,
358,3d82c7e6-53d9-4cb8-9629-823bbff01e11,,,,
359,80e7fd73-404c-4635-8db6-49d39de3628b,,,,
360,bcc8a521-8da7-4328-b464-b5cf326d49f4,,,,
361,c8675425-c2c1-4ee3-9e92-cb8138798bca,,,,
362,dcabf723-92b0-40cc-9e1b-9f5e3060e152,,,,
363,1f775977-cf1c-4c32-8749-3d1cf18179f4,,,,
364,fa6e5951-599e-45e8-9e88-5beba26f48e4,,,,
365,faa0df87-2bd1-41ac-abde-2145949bbd7c,,,,
366,6073edb2-0610-493b-9617-7c66682de251,,,,
367,bfee159f-1c78-4f0d-a97b-c6993caa5704,,,,
368,b9338957-76cc-406d-88fe-64c7917f7b42,,,,
369,f92bb826-e329-469e-beee-093068a06a6e,,,,
370,e4a52423-61df-426d-bb20-992ba8d808f7,,,,
371,be917f09-8183-44f5-b671-a123012b2a8a,,,,
372,c255c236-77fc-4798-8bd0-3163fca4fff0,,,,
373,8cdd0fde-c102-4105-b063-8c0e814cc08f,,,,
374,1c64c6b2-2579-4776-86e8-b58bfd8f53fe,11.50,0.00,0.20,11.70
375,f99a8b6d-9da3-42c8-a854-c22813f69cf3,,,,
376,3a7780fe-c483-4495-89a0-6a2ea4a0930c,,,,
377,ee7aadc8-1235-4a69-9040-30f183b784b1,,,,
378,a0e89814-2971-4a4e-b676-037ccba4d50c,,,,
379,7edbb364-0445-42a1-aabd-95f20b5f856a,,,,
380,bfe72788-17cb-4bef-954b-65cafec8f5d5,,,,
381,2c46202f-d33d-422f-bc94-15850df59eb4,,,,
382,48c1e5dd-cb5a-409a-a57a-bae7c1279f5b,,,,
383,eac36696-1747-4cbb-b904-c5eb9acdf683,,,,
384,581e2632-d79d-4882-a360-7486a902ff6c,,,,
385,59bff6df-80ca-4f36-878e-c7e16e90edde,,,,
386,23a6efc1-1b60-48df-9a7c-f2a107a0c756,,,,
387,66740f58-f9c8-4c64-8fca-e6e0838debf3,,,,
388,e6f20d97-442a-4564-9e95-f966bbcaee5a,,,,
389,99d3bd14-cc51-4866-b20e-e607ac273c3d,,,,
390,2bd190e0-e0a5-4a8c-98e5-6a37532c6bcb,,,,
391,2fb4c6eb-4c81-4b17-bbc0-c6ebb80b7b11,,,,
392,abd890ce-5084-491c-85e7-7b507d46d251,,,,
393,9699ff1d-5c47-4a5a-ba6b-2820d78da7da,,,,
394,5227a876-6c18-4d69-8eea-92fae3154f12,,,,
395,e7cc3db8-1ce7-4db8-8bb2-534811f7b2cf,,,,
396,4895c157-88ce-4457-b9e8-ccf765b4d140,,,,
397,1d475ddc-c7be-4ba0-9f2f-4e9846b104b5,,,,
398,a8bd72e6-eb14-436b-b15b-cf341b8c0f58,,,,
399,eaddec8b-8276-4423-9e7b-660388baa3d0,,,,
400,2c2c07fa-69ec-419e-82df-cf7fc590b988,,,,
401,d46076e0-a4e6-4824-b327-ebd339077a0b,,,,
402,532e6df0-2e73-4741-945a-bbf8afb13245,,,,
403,66646676-5656-47ff-909e-0b75fde736f2,,,,
404,cc4923e0-dc62-4b7e-8429-b45d05ec214f,,,,
405,0c01a094-395f-4cd7-b779-225533e7d9f4,,,,
406,ad4fb220-f7d9-459c-b86e-ba791d4d9e5f,,,,
407,1b579997-a0bc-4be0-a652-bf60619912c7,,,,
408,5378ddc9-136a-46be-a2f1-fcb7afc59dd7,,,,
409,a637c319-2695-45f7-9616-a6958533596e,,,,
410,78ab06c5-dabb-4485-8c85-33f5ecf7fb07,,,,
411,2eb5af06-1e8c-405f-8b5d-ad593f29a978,,,,
412,28a582cd-e31d-4876-a9da-2863983b5d89,,,,
413,ac6e2b83-e6b8-43e9-bdaf-5f357159b9b5,,,,
414,342de9cc-9a94-4561-a18f-d506bd338be5,,,,
415,a5c77859-bea7-41d7-b0ae-fa2e4da69962,,,,
